Path,Name,Extension,TrackedState,ItemType,LayerZone,FeatureDomain,ApparentResponsibility,FrameworkToolOwnership,RuntimeRelevance,TestRelevance,ScriptOperationalRelevance,DocumentationHistoryRelevance,InitialClassification,Confidence,NeedsDeeperTrace,Notes
"backend/app/Config/Pager.php","Pager.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Paths.php","Paths.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Publisher.php","Publisher.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Routes.php","Routes.php",".php","TRACKED","ROUTE_CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Routing.php","Routing.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Security.php","Security.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Services.php","Services.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Session.php","Session.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Toolbar.php","Toolbar.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/UserAgents.php","UserAgents.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/Validation.php","Validation.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/View.php","View.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Config/WorkerMode.php","WorkerMode.php",".php","TRACKED","CONFIG","BACKEND","shared","CodeIgniter application and module configuration","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/AccountLifecycleController.php","AccountLifecycleController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/AchievementController.php","AchievementController.php",".php","TRACKED","CONTROLLER","BACKEND","portfolio","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/AuthController.php","AuthController.php",".php","TRACKED","CONTROLLER","BACKEND","auth","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/AwardEvaluationController.php","AwardEvaluationController.php",".php","TRACKED","CONTROLLER","BACKEND","awards","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/EventController.php","EventController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/EvidenceController.php","EvidenceController.php",".php","TRACKED","CONTROLLER","BACKEND","portfolio","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/HREvaluationController.php","HREvaluationController.php",".php","TRACKED","CONTROLLER","BACKEND","personnel","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/HRPersonnelController.php","HRPersonnelController.php",".php","TRACKED","CONTROLLER","BACKEND","personnel","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/HealthController.php","HealthController.php",".php","TRACKED","CONTROLLER","BACKEND","testing","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/PasswordResetRequestController.php","PasswordResetRequestController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/PersonnelAccomplishmentController.php","PersonnelAccomplishmentController.php",".php","TRACKED","CONTROLLER","BACKEND","personnel","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/PersonnelRoleController.php","PersonnelRoleController.php",".php","TRACKED","CONTROLLER","BACKEND","personnel","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/ProvisioningController.php","ProvisioningController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/StudentPortfolioController.php","StudentPortfolioController.php",".php","TRACKED","CONTROLLER","BACKEND","portfolio","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/TargetHRPersonnelController.php","TargetHRPersonnelController.php",".php","TRACKED","CONTROLLER","BACKEND","personnel","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/TargetProvisioningController.php","TargetProvisioningController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Api/VerificationQueueController.php","VerificationQueueController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/BaseController.php","BaseController.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Controllers/Home.php","Home.php",".php","TRACKED","CONTROLLER","BACKEND","shared","REST API Controller handling HTTP requests and responses","CodeIgniter","LIKELY","NO","NO","NO","ACTIVE-CANDIDATE","HIGH","YES",""
"backend/app/Database/Migrations/.gitkeep",".gitkeep",".gitkeep","TRACKED","FRAMEWORK_FILE","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-21-000001_CreateIdentityAndAcademicFoundation.php","2026-08-21-000001_CreateIdentityAndAcademicFoundation.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-23-000002_AddStructuredNameToProfiles.php","2026-08-23-000002_AddStructuredNameToProfiles.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-23-000003_ExpandAdminAccountTypesAndAddRoleAssignmentEvents.php","2026-08-23-000003_ExpandAdminAccountTypesAndAddRoleAssignmentEvents.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-24-000004_EnforceAdminProfileIntegrity.php","2026-08-24-000004_EnforceAdminProfileIntegrity.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-24-000005_CreatePersonnelEvaluationDomain.php","2026-08-24-000005_CreatePersonnelEvaluationDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-25-000006_ReplaceDepartmentSecretaryWithDean.php","2026-08-25-000006_ReplaceDepartmentSecretaryWithDean.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-25-000007_CreatePasswordResetRequestsDomain.php","2026-08-25-000007_CreatePasswordResetRequestsDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-26-000008_CreatePersonnelAccomplishmentDomain.php","2026-08-26-000008_CreatePersonnelAccomplishmentDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-26-000009_CreateQualificationGateDomain.php","2026-08-26-000009_CreateQualificationGateDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-26-000010_CreateDeficiencyAndReportDomain.php","2026-08-26-000010_CreateDeficiencyAndReportDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-26-000011_EnableRLSOnSensitiveHRTables.php","2026-08-26-000011_EnableRLSOnSensitiveHRTables.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-26-000012_AddHRPerformanceIndexes.php","2026-08-26-000012_AddHRPerformanceIndexes.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-26-000013_ReconcileHRFinalizationSchema.php","2026-08-26-000013_ReconcileHRFinalizationSchema.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000014_CreateTargetInstitutionalStructure.php","2026-08-27-000014_CreateTargetInstitutionalStructure.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000015_CreateIdentityAffiliationGovernance.php","2026-08-27-000015_CreateIdentityAffiliationGovernance.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000016_CreateStudentPortfolioDomain.php","2026-08-27-000016_CreateStudentPortfolioDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000017_CreateAwardScoringDomain.php","2026-08-27-000017_CreateAwardScoringDomain.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000018_CreateNotificationsCertificatesAudit.php","2026-08-27-000018_CreateNotificationsCertificatesAudit.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000019_HardenAdminAndHrConstraints.php","2026-08-27-000019_HardenAdminAndHrConstraints.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000020_CreateAuthorizationAndIntegrityGuards.php","2026-08-27-000020_CreateAuthorizationAndIntegrityGuards.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
"backend/app/Database/Migrations/2026-08-27-000021_CreateCompatibilityViewsAndValidation.php","2026-08-27-000021_CreateCompatibilityViewsAndValidation.php",".php","TRACKED","MIGRATION","DATABASE","reference-data","Database schema migration file (versioned schema definition)","CodeIgniter","NO","YES","YES","NO","ACTIVE-CANDIDATE","HIGH","YES","Protected historical migration chain"
